seed	n_targets	mutation_prob	n_samples	dropout_prob	division	deletion	param_id	dist_method	tree_method	rf
3	50	0.04	100	0.1	16	TRUE	393	weighted_hamming	fastme	0.701030927835051
3	50	0.04	100	0.1	16	TRUE	393	weighted_hamming	fastme_tree_rearrangement	0.65979381443299
4	50	0.04	100	0.1	16	TRUE	394	weighted_hamming	nj	0.721649484536082
4	50	0.04	100	0.1	16	TRUE	394	weighted_hamming	upgma	0.793814432989691
4	50	0.04	100	0.1	16	TRUE	394	weighted_hamming	fastme	0.762886597938144
4	50	0.04	100	0.1	16	TRUE	394	weighted_hamming	fastme_tree_rearrangement	0.649484536082474
5	50	0.04	100	0.1	16	TRUE	395	weighted_hamming	nj	0.721649484536082
5	50	0.04	100	0.1	16	TRUE	395	weighted_hamming	upgma	0.721649484536082
5	50	0.04	100	0.1	16	TRUE	395	weighted_hamming	fastme	0.721649484536082
5	50	0.04	100	0.1	16	TRUE	395	weighted_hamming	fastme_tree_rearrangement	0.65979381443299
1	100	0.04	100	0.1	16	TRUE	396	weighted_hamming	nj	0.56701030927835
1	100	0.04	100	0.1	16	TRUE	396	weighted_hamming	upgma	0.690721649484536
1	100	0.04	100	0.1	16	TRUE	396	weighted_hamming	fastme	0.711340206185567
1	100	0.04	100	0.1	16	TRUE	396	weighted_hamming	fastme_tree_rearrangement	0.628865979381443
2	100	0.04	100	0.1	16	TRUE	397	weighted_hamming	nj	0.54639175257732
2	100	0.04	100	0.1	16	TRUE	397	weighted_hamming	upgma	0.618556701030928
2	100	0.04	100	0.1	16	TRUE	397	weighted_hamming	fastme	0.618556701030928
2	100	0.04	100	0.1	16	TRUE	397	weighted_hamming	fastme_tree_rearrangement	0.515463917525773
3	100	0.04	100	0.1	16	TRUE	398	weighted_hamming	nj	0.43298969072165
3	100	0.04	100	0.1	16	TRUE	398	weighted_hamming	upgma	0.443298969072165
3	100	0.04	100	0.1	16	TRUE	398	weighted_hamming	fastme	0.536082474226804
3	100	0.04	100	0.1	16	TRUE	398	weighted_hamming	fastme_tree_rearrangement	0.371134020618557
4	100	0.04	100	0.1	16	TRUE	399	weighted_hamming	nj	0.443298969072165
4	100	0.04	100	0.1	16	TRUE	399	weighted_hamming	upgma	0.474226804123711
4	100	0.04	100	0.1	16	TRUE	399	weighted_hamming	fastme	0.618556701030928
4	100	0.04	100	0.1	16	TRUE	399	weighted_hamming	fastme_tree_rearrangement	0.494845360824742
5	100	0.04	100	0.1	16	TRUE	400	weighted_hamming	nj	0.463917525773196
5	100	0.04	100	0.1	16	TRUE	400	weighted_hamming	upgma	0.525773195876289
5	100	0.04	100	0.1	16	TRUE	400	weighted_hamming	fastme	0.54639175257732
5	100	0.04	100	0.1	16	TRUE	400	weighted_hamming	fastme_tree_rearrangement	0.484536082474227
1	200	0.04	100	0.1	16	TRUE	401	weighted_hamming	nj	0.43298969072165
1	200	0.04	100	0.1	16	TRUE	401	weighted_hamming	upgma	0.391752577319588
1	200	0.04	100	0.1	16	TRUE	401	weighted_hamming	fastme	0.443298969072165
1	200	0.04	100	0.1	16	TRUE	401	weighted_hamming	fastme_tree_rearrangement	0.309278350515464
2	200	0.04	100	0.1	16	TRUE	402	weighted_hamming	nj	0.350515463917526
2	200	0.04	100	0.1	16	TRUE	402	weighted_hamming	upgma	0.371134020618557
2	200	0.04	100	0.1	16	TRUE	402	weighted_hamming	fastme	0.34020618556701
2	200	0.04	100	0.1	16	TRUE	402	weighted_hamming	fastme_tree_rearrangement	0.319587628865979
3	200	0.04	100	0.1	16	TRUE	403	weighted_hamming	nj	0.22680412371134
3	200	0.04	100	0.1	16	TRUE	403	weighted_hamming	upgma	0.309278350515464
3	200	0.04	100	0.1	16	TRUE	403	weighted_hamming	fastme	0.34020618556701
3	200	0.04	100	0.1	16	TRUE	403	weighted_hamming	fastme_tree_rearrangement	0.216494845360825
4	200	0.04	100	0.1	16	TRUE	404	weighted_hamming	nj	0.195876288659794
4	200	0.04	100	0.1	16	TRUE	404	weighted_hamming	upgma	0.34020618556701
4	200	0.04	100	0.1	16	TRUE	404	weighted_hamming	fastme	0.268041237113402
4	200	0.04	100	0.1	16	TRUE	404	weighted_hamming	fastme_tree_rearrangement	0.175257731958763
5	200	0.04	100	0.1	16	TRUE	405	weighted_hamming	nj	0.257731958762887
5	200	0.04	100	0.1	16	TRUE	405	weighted_hamming	upgma	0.34020618556701
5	200	0.04	100	0.1	16	TRUE	405	weighted_hamming	fastme	0.298969072164948
5	200	0.04	100	0.1	16	TRUE	405	weighted_hamming	fastme_tree_rearrangement	0.247422680412371
1	50	0.06	100	0.1	16	TRUE	406	weighted_hamming	nj	0.587628865979381
1	50	0.06	100	0.1	16	TRUE	406	weighted_hamming	upgma	0.670103092783505
1	50	0.06	100	0.1	16	TRUE	406	weighted_hamming	fastme	0.680412371134021
1	50	0.06	100	0.1	16	TRUE	406	weighted_hamming	fastme_tree_rearrangement	0.608247422680412
2	50	0.06	100	0.1	16	TRUE	407	weighted_hamming	nj	0.690721649484536
2	50	0.06	100	0.1	16	TRUE	407	weighted_hamming	upgma	0.783505154639175
2	50	0.06	100	0.1	16	TRUE	407	weighted_hamming	fastme	0.701030927835051
2	50	0.06	100	0.1	16	TRUE	407	weighted_hamming	fastme_tree_rearrangement	0.65979381443299
3	50	0.06	100	0.1	16	TRUE	408	weighted_hamming	nj	0.463917525773196
3	50	0.06	100	0.1	16	TRUE	408	weighted_hamming	upgma	0.577319587628866
3	50	0.06	100	0.1	16	TRUE	408	weighted_hamming	fastme	0.515463917525773
3	50	0.06	100	0.1	16	TRUE	408	weighted_hamming	fastme_tree_rearrangement	0.463917525773196
4	50	0.06	100	0.1	16	TRUE	409	weighted_hamming	nj	0.639175257731959
4	50	0.06	100	0.1	16	TRUE	409	weighted_hamming	upgma	0.670103092783505
4	50	0.06	100	0.1	16	TRUE	409	weighted_hamming	fastme	0.65979381443299
4	50	0.06	100	0.1	16	TRUE	409	weighted_hamming	fastme_tree_rearrangement	0.65979381443299
5	50	0.06	100	0.1	16	TRUE	410	weighted_hamming	nj	0.680412371134021
5	50	0.06	100	0.1	16	TRUE	410	weighted_hamming	upgma	0.670103092783505
5	50	0.06	100	0.1	16	TRUE	410	weighted_hamming	fastme	0.65979381443299
5	50	0.06	100	0.1	16	TRUE	410	weighted_hamming	fastme_tree_rearrangement	0.649484536082474
1	100	0.06	100	0.1	16	TRUE	411	weighted_hamming	nj	0.494845360824742
1	100	0.06	100	0.1	16	TRUE	411	weighted_hamming	upgma	0.484536082474227
1	100	0.06	100	0.1	16	TRUE	411	weighted_hamming	fastme	0.54639175257732
1	100	0.06	100	0.1	16	TRUE	411	weighted_hamming	fastme_tree_rearrangement	0.422680412371134
2	100	0.06	100	0.1	16	TRUE	412	weighted_hamming	nj	0.628865979381443
2	100	0.06	100	0.1	16	TRUE	412	weighted_hamming	upgma	0.65979381443299
2	100	0.06	100	0.1	16	TRUE	412	weighted_hamming	fastme	0.639175257731959
2	100	0.06	100	0.1	16	TRUE	412	weighted_hamming	fastme_tree_rearrangement	0.618556701030928
3	100	0.06	100	0.1	16	TRUE	413	weighted_hamming	nj	0.402061855670103
3	100	0.06	100	0.1	16	TRUE	413	weighted_hamming	upgma	0.484536082474227
3	100	0.06	100	0.1	16	TRUE	413	weighted_hamming	fastme	0.391752577319588
3	100	0.06	100	0.1	16	TRUE	413	weighted_hamming	fastme_tree_rearrangement	0.288659793814433
4	100	0.06	100	0.1	16	TRUE	414	weighted_hamming	nj	0.505154639175258
4	100	0.06	100	0.1	16	TRUE	414	weighted_hamming	upgma	0.45360824742268
4	100	0.06	100	0.1	16	TRUE	414	weighted_hamming	fastme	0.54639175257732
4	100	0.06	100	0.1	16	TRUE	414	weighted_hamming	fastme_tree_rearrangement	0.412371134020619
5	100	0.06	100	0.1	16	TRUE	415	weighted_hamming	nj	0.525773195876289
5	100	0.06	100	0.1	16	TRUE	415	weighted_hamming	upgma	0.525773195876289
5	100	0.06	100	0.1	16	TRUE	415	weighted_hamming	fastme	0.54639175257732
5	100	0.06	100	0.1	16	TRUE	415	weighted_hamming	fastme_tree_rearrangement	0.505154639175258
1	200	0.06	100	0.1	16	TRUE	416	weighted_hamming	nj	0.34020618556701
1	200	0.06	100	0.1	16	TRUE	416	weighted_hamming	upgma	0.391752577319588
1	200	0.06	100	0.1	16	TRUE	416	weighted_hamming	fastme	0.443298969072165
1	200	0.06	100	0.1	16	TRUE	416	weighted_hamming	fastme_tree_rearrangement	0.360824742268041
2	200	0.06	100	0.1	16	TRUE	417	weighted_hamming	nj	0.268041237113402
2	200	0.06	100	0.1	16	TRUE	417	weighted_hamming	upgma	0.381443298969072
2	200	0.06	100	0.1	16	TRUE	417	weighted_hamming	fastme	0.329896907216495
2	200	0.06	100	0.1	16	TRUE	417	weighted_hamming	fastme_tree_rearrangement	0.268041237113402
3	200	0.06	100	0.1	16	TRUE	418	weighted_hamming	nj	0.164948453608247
3	200	0.06	100	0.1	16	TRUE	418	weighted_hamming	upgma	0.22680412371134
3	200	0.06	100	0.1	16	TRUE	418	weighted_hamming	fastme	0.237113402061856
3	200	0.06	100	0.1	16	TRUE	418	weighted_hamming	fastme_tree_rearrangement	0.154639175257732
4	200	0.06	100	0.1	16	TRUE	419	weighted_hamming	nj	0.402061855670103
4	200	0.06	100	0.1	16	TRUE	419	weighted_hamming	upgma	0.278350515463918
4	200	0.06	100	0.1	16	TRUE	419	weighted_hamming	fastme	0.371134020618557
4	200	0.06	100	0.1	16	TRUE	419	weighted_hamming	fastme_tree_rearrangement	0.195876288659794
5	200	0.06	100	0.1	16	TRUE	420	weighted_hamming	nj	0.247422680412371
5	200	0.06	100	0.1	16	TRUE	420	weighted_hamming	upgma	0.278350515463918
5	200	0.06	100	0.1	16	TRUE	420	weighted_hamming	fastme	0.350515463917526
5	200	0.06	100	0.1	16	TRUE	420	weighted_hamming	fastme_tree_rearrangement	0.216494845360825
1	50	0.08	100	0.1	16	TRUE	421	weighted_hamming	nj	0.680412371134021
1	50	0.08	100	0.1	16	TRUE	421	weighted_hamming	upgma	0.711340206185567
1	50	0.08	100	0.1	16	TRUE	421	weighted_hamming	fastme	0.731958762886598
1	50	0.08	100	0.1	16	TRUE	421	weighted_hamming	fastme_tree_rearrangement	0.701030927835051
2	50	0.08	100	0.1	16	TRUE	422	weighted_hamming	nj	0.701030927835051
2	50	0.08	100	0.1	16	TRUE	422	weighted_hamming	upgma	0.711340206185567
2	50	0.08	100	0.1	16	TRUE	422	weighted_hamming	fastme	0.762886597938144
2	50	0.08	100	0.1	16	TRUE	422	weighted_hamming	fastme_tree_rearrangement	0.711340206185567
3	50	0.08	100	0.1	16	TRUE	423	weighted_hamming	nj	0.56701030927835
3	50	0.08	100	0.1	16	TRUE	423	weighted_hamming	upgma	0.597938144329897
3	50	0.08	100	0.1	16	TRUE	423	weighted_hamming	fastme	0.65979381443299
3	50	0.08	100	0.1	16	TRUE	423	weighted_hamming	fastme_tree_rearrangement	0.536082474226804
4	50	0.08	100	0.1	16	TRUE	424	weighted_hamming	nj	0.690721649484536
4	50	0.08	100	0.1	16	TRUE	424	weighted_hamming	upgma	0.670103092783505
4	50	0.08	100	0.1	16	TRUE	424	weighted_hamming	fastme	0.639175257731959
4	50	0.08	100	0.1	16	TRUE	424	weighted_hamming	fastme_tree_rearrangement	0.618556701030928
5	50	0.08	100	0.1	16	TRUE	425	weighted_hamming	nj	0.649484536082474
5	50	0.08	100	0.1	16	TRUE	425	weighted_hamming	upgma	0.65979381443299
5	50	0.08	100	0.1	16	TRUE	425	weighted_hamming	fastme	0.731958762886598
5	50	0.08	100	0.1	16	TRUE	425	weighted_hamming	fastme_tree_rearrangement	0.618556701030928
1	100	0.08	100	0.1	16	TRUE	426	weighted_hamming	nj	0.474226804123711
1	100	0.08	100	0.1	16	TRUE	426	weighted_hamming	upgma	0.525773195876289
1	100	0.08	100	0.1	16	TRUE	426	weighted_hamming	fastme	0.608247422680412
1	100	0.08	100	0.1	16	TRUE	426	weighted_hamming	fastme_tree_rearrangement	0.505154639175258
2	100	0.08	100	0.1	16	TRUE	427	weighted_hamming	nj	0.474226804123711
2	100	0.08	100	0.1	16	TRUE	427	weighted_hamming	upgma	0.56701030927835
2	100	0.08	100	0.1	16	TRUE	427	weighted_hamming	fastme	0.536082474226804
2	100	0.08	100	0.1	16	TRUE	427	weighted_hamming	fastme_tree_rearrangement	0.412371134020619
3	100	0.08	100	0.1	16	TRUE	428	weighted_hamming	nj	0.381443298969072
3	100	0.08	100	0.1	16	TRUE	428	weighted_hamming	upgma	0.43298969072165
3	100	0.08	100	0.1	16	TRUE	428	weighted_hamming	fastme	0.45360824742268
3	100	0.08	100	0.1	16	TRUE	428	weighted_hamming	fastme_tree_rearrangement	0.329896907216495
4	100	0.08	100	0.1	16	TRUE	429	weighted_hamming	nj	0.391752577319588
4	100	0.08	100	0.1	16	TRUE	429	weighted_hamming	upgma	0.515463917525773
4	100	0.08	100	0.1	16	TRUE	429	weighted_hamming	fastme	0.505154639175258
4	100	0.08	100	0.1	16	TRUE	429	weighted_hamming	fastme_tree_rearrangement	0.309278350515464
5	100	0.08	100	0.1	16	TRUE	430	weighted_hamming	nj	0.360824742268041
5	100	0.08	100	0.1	16	TRUE	430	weighted_hamming	upgma	0.360824742268041
5	100	0.08	100	0.1	16	TRUE	430	weighted_hamming	fastme	0.391752577319588
5	100	0.08	100	0.1	16	TRUE	430	weighted_hamming	fastme_tree_rearrangement	0.329896907216495
1	200	0.08	100	0.1	16	TRUE	431	weighted_hamming	nj	0.360824742268041
1	200	0.08	100	0.1	16	TRUE	431	weighted_hamming	upgma	0.381443298969072
1	200	0.08	100	0.1	16	TRUE	431	weighted_hamming	fastme	0.360824742268041
1	200	0.08	100	0.1	16	TRUE	431	weighted_hamming	fastme_tree_rearrangement	0.350515463917526
2	200	0.08	100	0.1	16	TRUE	432	weighted_hamming	nj	0.319587628865979
2	200	0.08	100	0.1	16	TRUE	432	weighted_hamming	upgma	0.391752577319588
2	200	0.08	100	0.1	16	TRUE	432	weighted_hamming	fastme	0.474226804123711
2	200	0.08	100	0.1	16	TRUE	432	weighted_hamming	fastme_tree_rearrangement	0.257731958762887
3	200	0.08	100	0.1	16	TRUE	433	weighted_hamming	nj	0.237113402061856
3	200	0.08	100	0.1	16	TRUE	433	weighted_hamming	upgma	0.257731958762887
3	200	0.08	100	0.1	16	TRUE	433	weighted_hamming	fastme	0.329896907216495
3	200	0.08	100	0.1	16	TRUE	433	weighted_hamming	fastme_tree_rearrangement	0.206185567010309
4	200	0.08	100	0.1	16	TRUE	434	weighted_hamming	nj	0.257731958762887
4	200	0.08	100	0.1	16	TRUE	434	weighted_hamming	upgma	0.309278350515464
4	200	0.08	100	0.1	16	TRUE	434	weighted_hamming	fastme	0.34020618556701
4	200	0.08	100	0.1	16	TRUE	434	weighted_hamming	fastme_tree_rearrangement	0.247422680412371
5	200	0.08	100	0.1	16	TRUE	435	weighted_hamming	nj	0.185567010309278
5	200	0.08	100	0.1	16	TRUE	435	weighted_hamming	upgma	0.278350515463918
5	200	0.08	100	0.1	16	TRUE	435	weighted_hamming	fastme	0.237113402061856
5	200	0.08	100	0.1	16	TRUE	435	weighted_hamming	fastme_tree_rearrangement	0.134020618556701
1	50	0.1	100	0.1	16	TRUE	436	weighted_hamming	nj	0.608247422680412
1	50	0.1	100	0.1	16	TRUE	436	weighted_hamming	upgma	0.54639175257732
1	50	0.1	100	0.1	16	TRUE	436	weighted_hamming	fastme	0.639175257731959
1	50	0.1	100	0.1	16	TRUE	436	weighted_hamming	fastme_tree_rearrangement	0.56701030927835
2	50	0.1	100	0.1	16	TRUE	437	weighted_hamming	nj	0.639175257731959
2	50	0.1	100	0.1	16	TRUE	437	weighted_hamming	upgma	0.711340206185567
2	50	0.1	100	0.1	16	TRUE	437	weighted_hamming	fastme	0.742268041237113
2	50	0.1	100	0.1	16	TRUE	437	weighted_hamming	fastme_tree_rearrangement	0.65979381443299
3	50	0.1	100	0.1	16	TRUE	438	weighted_hamming	nj	0.56701030927835
3	50	0.1	100	0.1	16	TRUE	438	weighted_hamming	upgma	0.628865979381443
3	50	0.1	100	0.1	16	TRUE	438	weighted_hamming	fastme	0.608247422680412
3	50	0.1	100	0.1	16	TRUE	438	weighted_hamming	fastme_tree_rearrangement	0.525773195876289
4	50	0.1	100	0.1	16	TRUE	439	weighted_hamming	nj	0.577319587628866
4	50	0.1	100	0.1	16	TRUE	439	weighted_hamming	upgma	0.731958762886598
4	50	0.1	100	0.1	16	TRUE	439	weighted_hamming	fastme	0.690721649484536
4	50	0.1	100	0.1	16	TRUE	439	weighted_hamming	fastme_tree_rearrangement	0.56701030927835
5	50	0.1	100	0.1	16	TRUE	440	weighted_hamming	nj	0.536082474226804
5	50	0.1	100	0.1	16	TRUE	440	weighted_hamming	upgma	0.608247422680412
5	50	0.1	100	0.1	16	TRUE	440	weighted_hamming	fastme	0.597938144329897
5	50	0.1	100	0.1	16	TRUE	440	weighted_hamming	fastme_tree_rearrangement	0.505154639175258
1	100	0.1	100	0.1	16	TRUE	441	weighted_hamming	nj	0.422680412371134
1	100	0.1	100	0.1	16	TRUE	441	weighted_hamming	upgma	0.505154639175258
1	100	0.1	100	0.1	16	TRUE	441	weighted_hamming	fastme	0.536082474226804
1	100	0.1	100	0.1	16	TRUE	441	weighted_hamming	fastme_tree_rearrangement	0.402061855670103
2	100	0.1	100	0.1	16	TRUE	442	weighted_hamming	nj	0.556701030927835
2	100	0.1	100	0.1	16	TRUE	442	weighted_hamming	upgma	0.54639175257732
2	100	0.1	100	0.1	16	TRUE	442	weighted_hamming	fastme	0.515463917525773
2	100	0.1	100	0.1	16	TRUE	442	weighted_hamming	fastme_tree_rearrangement	0.45360824742268
3	100	0.1	100	0.1	16	TRUE	443	weighted_hamming	nj	0.298969072164948
3	100	0.1	100	0.1	16	TRUE	443	weighted_hamming	upgma	0.412371134020619
3	100	0.1	100	0.1	16	TRUE	443	weighted_hamming	fastme	0.360824742268041
3	100	0.1	100	0.1	16	TRUE	443	weighted_hamming	fastme_tree_rearrangement	0.309278350515464
4	100	0.1	100	0.1	16	TRUE	444	weighted_hamming	nj	0.412371134020619
4	100	0.1	100	0.1	16	TRUE	444	weighted_hamming	upgma	0.422680412371134
4	100	0.1	100	0.1	16	TRUE	444	weighted_hamming	fastme	0.45360824742268
4	100	0.1	100	0.1	16	TRUE	444	weighted_hamming	fastme_tree_rearrangement	0.329896907216495
5	100	0.1	100	0.1	16	TRUE	445	weighted_hamming	nj	0.350515463917526
5	100	0.1	100	0.1	16	TRUE	445	weighted_hamming	upgma	0.422680412371134
5	100	0.1	100	0.1	16	TRUE	445	weighted_hamming	fastme	0.360824742268041
5	100	0.1	100	0.1	16	TRUE	445	weighted_hamming	fastme_tree_rearrangement	0.288659793814433
1	200	0.1	100	0.1	16	TRUE	446	weighted_hamming	nj	0.288659793814433
1	200	0.1	100	0.1	16	TRUE	446	weighted_hamming	upgma	0.34020618556701
1	200	0.1	100	0.1	16	TRUE	446	weighted_hamming	fastme	0.329896907216495
1	200	0.1	100	0.1	16	TRUE	446	weighted_hamming	fastme_tree_rearrangement	0.278350515463918
2	200	0.1	100	0.1	16	TRUE	447	weighted_hamming	nj	0.298969072164948
2	200	0.1	100	0.1	16	TRUE	447	weighted_hamming	upgma	0.34020618556701
2	200	0.1	100	0.1	16	TRUE	447	weighted_hamming	fastme	0.350515463917526
2	200	0.1	100	0.1	16	TRUE	447	weighted_hamming	fastme_tree_rearrangement	0.309278350515464
3	200	0.1	100	0.1	16	TRUE	448	weighted_hamming	nj	0.103092783505155
3	200	0.1	100	0.1	16	TRUE	448	weighted_hamming	upgma	0.134020618556701
3	200	0.1	100	0.1	16	TRUE	448	weighted_hamming	fastme	0.164948453608247
3	200	0.1	100	0.1	16	TRUE	448	weighted_hamming	fastme_tree_rearrangement	0.0618556701030928
4	200	0.1	100	0.1	16	TRUE	449	weighted_hamming	nj	0.309278350515464
4	200	0.1	100	0.1	16	TRUE	449	weighted_hamming	upgma	0.288659793814433
4	200	0.1	100	0.1	16	TRUE	449	weighted_hamming	fastme	0.319587628865979
4	200	0.1	100	0.1	16	TRUE	449	weighted_hamming	fastme_tree_rearrangement	0.268041237113402
5	200	0.1	100	0.1	16	TRUE	450	weighted_hamming	nj	0.134020618556701
5	200	0.1	100	0.1	16	TRUE	450	weighted_hamming	upgma	0.164948453608247
5	200	0.1	100	0.1	16	TRUE	450	weighted_hamming	fastme	0.22680412371134
5	200	0.1	100	0.1	16	TRUE	450	weighted_hamming	fastme_tree_rearrangement	0.134020618556701
